package_name,download_count
odoo10-addon-l10n-it-vat-registries-split-payment,127
psycopg-postgis2,127
geoapi,126
osmtogeojson,126
frasco-geoip,126
django-registration-fc,125
geocluster,125
mueb-register,125
qgis-plutil,124
odoo10-addon-sale-commission-geo-assign,124
timi-geodesic,123
geohasher,123
wsgissi,123
tiddlywebplugins-register,123
georssy,123
mpi-age-aegis,123
keepregister,121
geoquery,121
geometry2d,121
flowgiston,121
geoimage,120
txgeonames,120
docker-registry-driver-git,120
isdc-geopanel,119
odoo10-addon-website-sale-commission-lead-geo-assign,119
zgeo-recipe-openlayers,119
geonode-profiles,119
cherrypy-wsgiserver,118
geofire-python,118
django-simple-registration,117
music-geometry-eval,116
pygeons,116
pythologist-image-utilities,116
flask-register,116
flask-registerblueprints,116
postgis-toolkit,115
geofun,114
odoo12-addon-geoengine-bing,114
stitches-gis,113
gismo,113
odoo11-addon-geoengine-partner,112
leonardo-geo,112
geobricksgeoservermanager,112
python-geoclient,111
ipgeo,111
pure-python-geoip-library,111
odoo13-addon-base-geoengine,110
geodesicpointgenerator,110
oidc-register,110
spatial-image,110
geobricksgisvector,110
numgeo,110
papageorge,110
wsgissi-skot,109
ngeo,109
globalregisterplugin,109
geo-tools,108
protobuf-gis,107
togeojsontiles,107
geokrety-api-exceptions,107
pagingish,107
sample-ais-geocoder,107
localwiki-geocode-pagenames,106
pymagisto,106
pygeojs,106
odoo13-addon-test-base-geoengine,106
adafruit-micropython-register,105
wsgiserve,104
pytabgeo,104
pyimageocr,104
nyc-geoclient,104
nasalgeom,104
odoo12-addon-geoengine-swisstopo,103
pydgeot,102
python-cash-register,102
python-geoio,102
odoo12-addon-test-base-geoengine,101
spatial-ops,101
spatial-point-manager,101
flask-gist,101
newgistics,101
scikit-geodesic,100
pytamugeocode,100
pygeomagapex,99
apyref-gis,99
odoo11-addon-l10n-it-vat-registries-split-payment,99
bayes-logistic,98
search-gists,98
proxygeodetector,98
odoo11-addon-geoengine-swisstopo,98
odoo8-addon-event-sale-registration-partner-unique,97
toolbox-geohash,97
schoolbus-registration-aggregator,97
tabgeo,97
registrobr,96
ndserviceregistry,96
robotframework-schemaregistrylibrary,96
odoo9-addons-oca-stock-logistics-transport,95
django-geo-spaas,95
pipegeojson,95
sereneregistry,95
odoo9-addons-oca-stock-logistics-tracking,95
odoo8-addon-logistic-order-donation-transit,95
odoo10-addons-oca-stock-logistics-tracking,94
odoo8-addon-logistic-requisition-department,94
odoo9-addon-geoengine-swisstopo,94
vebai-gists1,94
collective-easyformplugin-registration,94
odoo8-addon-logistic-order-donation-shipment-test,94
jupyternotebookgist,94
neospatial,94
odoo10-addons-oca-stock-logistics-transport,94
azuremgmtcontainerregistry,94
sequentialgeojson,94
odoo10-addon-event-sale-registration-multi-qty,94
odoo9-addon-event-registration-cancel-reason,94
odoo8-addon-logistic-order-donation-budget,93
geopdf,93
gisrastertools,92
avidaspatial,92
odoo8-addon-crm-lead-to-event-registration,92
proxygeo,92
odoo10-addon-geoengine-partner,91
odoo9-addon-crm-lead-to-event-registration,91
odoo8-addon-event-registration-partner-unique,90
logistic-regression-lethoras,90
bulk-geocoding,88
pyregistry,85
geonumpy,85
pynoaageomagindicehandler,85
geopolygon,85
zgeo-plone-geographer,84
geoai,84
geocell,84
gist-delete,83
ccc-gistemp,83
maxminddbgeolite2,82
gists-id,82
edgeos,82
geodjango-timezones,82
cromlech-wsgistate,82
georgeandronchikfirst,81
djangoregistrationredux,81
django-geoprisma,81
collective-registration,81
gistolog,81
geo2cart,80
collective-geo-index,80
georef,80
geomatics-probability,80
collective-geo-exif,80
opengl-registry,80
dungeon,80
geocamutil,79
django-register-activate,79
docker-registry-index-dynamodb,79
collective-geo-mapcontent,79
daynight2geojson,79
django-geoware,79
gist-id,79
gistmagic,79
cs-plonepatches-resourceregistries,79
dungeon-n-python,79
collective-geo-polymaps,78
djangoregistration,78
geonode-datastore-shards,78
geoscale,78
geosol,78
gisbricks,78
django-easyregistration,78
django-registration-withemail,78
heregeocoder,78
django-registration-mobnum,78
djangorestframeworkgis,78
collective-maps-geoxml,77
django-gishelper,77
django-scspostgis,77
gists-cli-py3,77
geonode-force-default-lang,77
collective-geo-geopoint,77
geo-utils,77
geoplotlib-fixed,77
george-ess,76
geoleaflet,76
docker-registry-driver-swift-glb,76
joker-geometry,76
interlegis-portalmodelo-migrator,76
geodatabase-tempfile,76
collective-registry,76
django-registry-maploom,76
geogig-py,75
geocity,75
geoscatter,75
geohash-polygon,75
geomidpoint,75
geoplotlibfixed,75
geohash-logic,75
dbgis,75
django-registration-names,74
geocloud-nmea,74
geomag-wdc-web-app-interface,74
geomobilejp,74
geosearch-py,74
georgeredis,74
geoblend,74
handygeometry,74
geoval,74
geocode-lite,74
gissues,74
george-utils,74
gist-it,73
pygeotemporal,73
gist-recreate,73
gist-exec,73
geokrety-api,72
gluster-georep-tools,72
giserwang1111,72
geotwd,72
django-registration-extended-backend,72
grokcore-registries,72
geogridmap,72
gisterize,71
geoshapespc,71
isdc-geobaseline,71
django-registration-pebble,71
geostatil,71
kagiso-flake8,70
isdc-geoaccessibility,70
odoo11-addon-geoengine-base-geolocalize,69
knowledgeowl,69
isdc-geoavalanche,69
multi-label-pigeon-jupyter,68
pythongeoipgeolite2,68
wsgisampleiisapp,68
geoservice,67
ligeos,67
pygeoexif,67
redis-py-with-geo,66
napari-registration,66
geoipredirect,66
pydgeot-jinja,65
geoffrey-filesystem,64
pro-net-registry,64
pygist,64
hcpregistry,63
mpbxgeodesicgen,63
repo2docker-pangeo,62
odoo12-addons-oca-stock-logistics-barcode,62
npmjs-register,62
npmjs-register-cli,62
pygeon,62
pythongeoip,61
nl-gist,61
odoo12-addon-hr-attendance-geolocation,61
multi-registry,61
geokey-import,60
sageone-api-client,59
thegeotarginator-back-interface,59
opps-registration,59
natgeo-photo,58
tornado-geopy,58
surgeon,58
registerify,58
odoo11-addon-base-geoengine-demo,57
nlgeojson,57
proso-geography-analysis,57
pigeonhole,57
sentry-geo,57
pythologist-test-images,57
reversegeocoder,56
simplegeo-places,56
simplegeoip2,56
odoo12-addon-event-registration-cancel-reason,56
quickgist,56
robotframeworkpageobjectlibrary,56
shift-register,56
pygeosearch,56
ng-registry,56
sms-logistics,55
odoo12-addon-event-registration-partner-unique,55
pysurgeon,54
pythongeohash,54
us-geo-helper,54
tl-geodrawing,54
simplegeo-shared,54
odoo12-addon-crm-lead-to-event-registration,54
zuul-registry,53
odoo11-addons-oca-stock-logistics-transport,53
odoo9-addon-base-geoengine-demo,53
odoo9-addon-geoengine-partner,52
test-register,52
twentytab-geocode,51
usuarioapppackagegeo,51
odoo8-addon-event-registration-cancel-reason,51
scatologist,51
serpentologist,51
tomcom-plone-ptregistry,51
odoo8-addon-event-registration-seat-limit,51
txsimplegeo-shared,49
geoh5py,44
zc-wsgisessions,42
geotrans-cluster,25
geohdf,7
gist-sync,6
register-toil,4
pypi-register-cli,3
swc-registry-test-package,3
micro-geocode,2
geolocate,1
georss-qfes-bushfire-alert-client,1
asgish,1
discorddungeons,1
libspatialindex,1
seequent-resources-spatial,1
gistfetch,1
eregisters,1
geobaza,1
tri-geom,1
geotrek,1
geocoon,1
